,feature,i,y_true,pred_bin,pred_prob
359,WM,32,0,0,0.36752353274722344
360,WM,33,0,0,0.3547754417730783
361,WM,34,1,0,0.37054523977108594
362,WM,35,0,0,0.2830945388000996
363,WM,36,1,0,0.31485483833618777
364,WM,37,0,0,0.37289261907463805
365,WM,38,1,0,0.3821244800253959
366,WM,39,1,0,0.36434843594313104
367,WM,40,0,0,0.3926815624297258
368,WM,41,0,0,0.3717668012626042
369,WM,42,1,0,0.26496202374417843
370,WM,43,1,0,0.37155433710197566
371,WM,44,1,0,0.3763891648012395
372,WM,45,0,0,0.3455825555588002
373,WM,46,1,0,0.38654676263588633
374,WM,47,1,0,0.32578265900266057
375,WM,48,0,0,0.3642285629756839
376,WM,49,0,0,0.34388748779073847
377,WM,50,1,0,0.39304552137061255
378,WM,51,0,0,0.3877079827771613
379,WM,52,1,0,0.35551679341629494
380,WM,53,1,0,0.36121696946015397
381,WM,54,1,1,0.5087099270857248
382,WM,55,0,0,0.3415565702421411
383,WM,56,1,0,0.40270469520425367
384,WM,57,1,0,0.3266847396995232
385,WM,58,0,0,0.3686347746418816
386,WM,59,1,0,0.3347748338805337
387,WM,60,0,0,0.31113193758039104
388,WM,61,0,0,0.30761983722356784
389,WM,62,1,0,0.29878920650192925
390,WM,63,0,0,0.2875824537206261
391,WM,64,0,0,0.16353561702311642
392,WM,65,0,0,0.3390015548177473
393,WM,66,0,0,0.34837271987047447
394,WM,67,0,0,0.26808481827835995
395,WM,68,0,0,0.31493064354168104
396,WM,69,0,0,0.2861080814235986
397,WM,70,1,0,0.2543660293364435
398,WM,71,0,0,0.2990013598522242
399,WM,72,0,0,0.3199066192023391
400,WM,73,0,0,0.24573582315543135
401,WM,74,0,0,0.26742623121493514
402,WM,75,0,0,0.3161692768258382
403,WM,76,1,0,0.1688437017300702
404,WM,77,0,0,0.2218385458098757
405,WM,78,1,0,0.2296802860338171
406,WM,79,0,0,0.34802865116448123
407,WM,80,0,0,0.2414789657112629
408,WM,81,0,0,0.33861026142838757
409,WM,82,0,0,0.20146293922442746
410,WM,83,1,0,0.3162361646289791
411,WM,84,0,0,0.2686277137770181
412,WM,85,0,0,0.31793109052129975
413,WM,86,1,0,0.21017466697928186
414,WM,87,1,0,0.28461472532319315
415,WM,88,0,0,0.31557600349542964
416,WM,89,0,0,0.296995676253394
417,WM,90,0,0,0.19656107582942173
418,WM,91,0,0,0.28899388658988723
419,WM,92,0,0,0.2885462372247636
420,WM,93,0,0,0.0906231572336229
421,WM,94,1,0,0.2330294068140518
422,WM,95,0,0,0.2867638144715305
423,WM,96,0,0,0.20021237780067586
424,WM,97,0,0,0.29207051186658706
425,WM,98,0,0,0.21995700343184252
426,WM,99,0,0,0.23301485083315768
427,WM,100,0,0,0.34336382338895244
428,WM,101,0,0,0.29878660454283734
429,WM,102,0,0,0.2695637070237195
430,WM,103,0,0,0.2340120220419697
431,WM,104,1,0,0.21670144233118813
432,WM,105,0,0,0.21780174691776638
433,WM,106,1,0,0.25822050300204447
434,WM,107,0,0,0.2067192386057388
435,WM,108,0,0,0.3113027325833465
436,WM_Norm,0,0,0,0.3071660859272088
437,WM_Norm,1,0,0,0.4898036390456034
438,WM_Norm,2,0,1,0.5600678148798544
439,WM_Norm,3,0,0,0.2984630907876021
440,WM_Norm,4,0,1,0.5507408480111942
441,WM_Norm,5,1,0,0.4199399279617161
442,WM_Norm,6,1,0,0.4775922126441843
443,WM_Norm,7,1,0,0.47941115586466043
444,WM_Norm,8,1,0,0.41829186332062157
445,WM_Norm,9,0,0,0.3562731529447284
446,WM_Norm,10,0,1,0.5000560354644114
447,WM_Norm,11,0,0,0.4121971713475712
448,WM_Norm,12,0,0,0.41927232577033263
449,WM_Norm,13,0,0,0.3002718683940507
450,WM_Norm,14,0,1,0.520088549099235
451,WM_Norm,15,0,1,0.6728235421014938
452,WM_Norm,16,0,0,0.3995344537898623
453,WM_Norm,17,0,0,0.34633171167605575
454,WM_Norm,18,0,0,0.23679108068348323
455,WM_Norm,19,0,0,0.15543576149763513
456,WM_Norm,20,0,0,0.4682798779894528
457,WM_Norm,21,1,0,0.2923775637485865
458,WM_Norm,22,1,0,0.46917361937036645
459,WM_Norm,23,1,0,0.4916806106549712
460,WM_Norm,24,0,0,0.4784549638824723
461,WM_Norm,25,1,0,0.4517372898964315
462,WM_Norm,26,0,0,0.26592960203143867
463,WM_Norm,27,0,0,0.2754659025185231
464,WM_Norm,28,0,1,0.6073389714854603
465,WM_Norm,29,1,0,0.37663045358073444
466,WM_Norm,30,0,0,0.17566008276129422
467,WM_Norm,31,0,0,0.2563090183923023
468,WM_Norm,32,0,0,0.36401601845860154
469,WM_Norm,33,0,0,0.35490791304479624
470,WM_Norm,34,1,0,0.4096297775543397
471,WM_Norm,35,0,0,0.24935579934534652
472,WM_Norm,36,1,0,0.22396609018370126
473,WM_Norm,37,0,0,0.3657258729066019
474,WM_Norm,38,1,0,0.439007299002535
475,WM_Norm,39,1,0,0.46223439175202613
476,WM_Norm,40,0,0,0.4379316903314089
477,WM_Norm,41,0,0,0.39533662287499366
478,WM_Norm,42,1,0,0.4176871574041117
479,WM_Norm,43,1,0,0.38440904869452225
480,WM_Norm,44,1,1,0.617083184834668
481,WM_Norm,45,0,0,0.28307744280524877
482,WM_Norm,46,1,1,0.5394505432426208
483,WM_Norm,47,1,0,0.3295098892221902
484,WM_Norm,48,0,0,0.43026028428570356
485,WM_Norm,49,0,0,0.3934712499383176
486,WM_Norm,50,1,1,0.5610218749371475
487,WM_Norm,51,0,0,0.41432189340716674
488,WM_Norm,52,1,0,0.40786990473648316
489,WM_Norm,53,1,0,0.35250017798256145
490,WM_Norm,54,1,1,0.6346043497270576
491,WM_Norm,55,0,0,0.2068566793065503
492,WM_Norm,56,1,1,0.5000043326436482
493,WM_Norm,57,1,0,0.2545765336773568
494,WM_Norm,58,0,0,0.4040403095762145
495,WM_Norm,59,1,0,0.3107808136480915
496,WM_Norm,60,0,0,0.23814506140274921
497,WM_Norm,61,0,0,0.2945713940033109
498,WM_Norm,62,1,0,0.2035785179040317
499,WM_Norm,63,0,0,0.25462951781213444
500,WM_Norm,64,0,0,0.05670255499903156
501,WM_Norm,65,0,0,0.37206951186616477
502,WM_Norm,66,0,0,0.3673980260623862
503,WM_Norm,67,0,0,0.15042362173484355
504,WM_Norm,68,0,0,0.24651640803932287
505,WM_Norm,69,0,0,0.09180282350709254
506,WM_Norm,70,1,0,0.13550631531533963
507,WM_Norm,71,0,0,0.33173059282257533
508,WM_Norm,72,0,0,0.2912601437266682
509,WM_Norm,73,0,0,0.27180879651691525
510,WM_Norm,74,0,0,0.253270044833378
511,WM_Norm,75,0,0,0.26129595022220414
512,WM_Norm,76,1,0,0.06345017166169319
513,WM_Norm,77,0,0,0.12635583724443758
514,WM_Norm,78,1,0,0.1989530012405931
515,WM_Norm,79,0,0,0.29117314253589976
516,WM_Norm,80,0,0,0.16945235107941412
517,WM_Norm,81,0,0,0.22438672168434065
518,WM_Norm,82,0,0,0.114218755802855
519,WM_Norm,83,1,0,0.20122944447127952
520,WM_Norm,84,0,0,0.3261407519645882
521,WM_Norm,85,0,0,0.2894483602858182
522,WM_Norm,86,1,0,0.19926459970672078
523,WM_Norm,87,1,0,0.24646405190230747
524,WM_Norm,88,0,0,0.3394458214138987
525,WM_Norm,89,0,0,0.3823624116678359
526,WM_Norm,90,0,0,0.09981655746726126
527,WM_Norm,91,0,0,0.17756666299506768
528,WM_Norm,92,0,0,0.17021257323326894
529,WM_Norm,93,0,0,0.23742922312020034
530,WM_Norm,94,1,0,0.21111883235359563
531,WM_Norm,95,0,0,0.22286806332262324
532,WM_Norm,96,0,0,0.18123869898872572
533,WM_Norm,97,0,0,0.16439912901261206
534,WM_Norm,98,0,0,0.13023277463535798
535,WM_Norm,99,0,0,0.1179987937290056
536,WM_Norm,100,0,0,0.28400017050408893
537,WM_Norm,101,0,0,0.15983833664518965
538,WM_Norm,102,0,0,0.24902799329594896
539,WM_Norm,103,0,0,0.15491000280780007
540,WM_Norm,104,1,0,0.2068050381730532
541,WM_Norm,105,0,0,0.0817212897236135
542,WM_Norm,106,1,0,0.13733767342157155
543,WM_Norm,107,0,1,0.5330384460752066
544,WM_Norm,108,0,0,0.26976058969782907
